1	0.0001	0	2	0.4	60.63159970370206
2	0.0001	0	2	0.4	20.305695724487304
3	0.0001	0	2	0.4	8.519933093677867
4	0.0001	0	2	0.4	4.037307691574097
5	0.0001	0	2	0.4	1.8209466435692527
6	0.0001	0	2	0.4	0.8141735683787953
7	0.0001	0	2	0.4	0.4232168468562039
8	0.0001	0	2	0.4	0.23641493212093007
9	0.0001	0	2	0.4	0.129528586295518
10	0.0001	0	2	0.4	0.07877333631569688
11	0.0001	0	2	0.4	0.05078033655881882
12	0.0001	0	2	0.4	0.04381894665685567
13	0.0001	0	2	0.4	0.027604266662489284
14	0.0001	0	2	0.4	0.07264477705413645
15	0.0001	0	2	0.4	0.017684328505261377
16	0.0001	0	2	0.4	0.01898407263850624
17	0.0001	0	2	0.4	0.0684343974021348
18	0.0001	0	2	0.4	0.0447848882864822
19	0.0001	0	2	0.4	0.009359854527495125
20	0.0001	0	2	0.4	0.020783727616071702
21	0.0001	0	2	0.4	0.00845810975032774
22	0.0001	0	2	0.4	0.012392501668496566
23	0.0001	0	2	0.4	0.0071267419494688514
24	0.0001	0	2	0.4	1.6105792609128085
25	0.0001	0	2	0.4	0.008628916477953845
26	0.0001	0	2	0.4	0.03395938128232956
27	0.0001	0	2	0.4	0.005701176081360741
28	0.0001	0	2	0.4	0.006687351760708473
29	0.0001	0	2	0.4	0.005871828442270106
30	0.0001	0	2	0.4	0.03853699649599465
31	0.0001	0	2	0.4	0.09670940596948971
32	0.0001	0	2	0.4	0.018146063031798058
33	0.0001	0	2	0.4	0.01725295451893048
34	0.0001	0	2	0.4	0.004867255217819051
35	0.0001	0	2	0.4	0.009272481501102447
36	0.0001	0	2	0.4	0.008634123468602246
37	0.0001	0	2	0.4	0.006559934128414501
38	0.0001	0	2	0.4	0.006637073443694548
39	0.0001	0	2	0.4	0.006799096800386905
40	0.0001	0	2	0.4	0.013425246660004962
41	0.0001	0	2	0.4	0.032249508798122405
42	0.0001	0	2	0.4	0.0076518826186656955
43	0.0001	0	2	0.4	0.011066051030700857
44	0.0001	0	2	0.4	0.18123583089221607
45	0.0001	0	2	0.4	0.03864970291880044
46	0.0001	0	2	0.4	0.007260016309605403
47	0.0001	0	2	0.4	0.0057329310696910725
48	0.0001	0	2	0.4	0.013751175576312976
49	0.0001	0	2	0.4	0.05618892691352151
50	0.0001	0	2	0.4	0.004577746775678613
1	0.0001	0	2	0.8	18.467523141340777
2	0.0001	0	2	0.8	4.918572599237615
3	0.0001	0	2	0.8	2.1818741820075296
4	0.0001	0	2	0.8	1.1507341915910894
5	0.0001	0	2	0.8	0.7052674672820352
6	0.0001	0	2	0.8	0.4285371021790938
7	0.0001	0	2	0.8	0.2531022795222022
8	0.0001	0	2	0.8	0.146211624416438
9	0.0001	0	2	0.8	0.08600694239139557
10	0.0001	0	2	0.8	0.2918767197565599
11	0.0001	0	2	0.8	0.08421329178593376
12	0.0001	0	2	0.8	0.037422285228967664
13	0.0001	0	2	0.8	0.45006378943269904
14	0.0001	0	2	0.8	0.040580207786776804
15	0.0001	0	2	0.8	0.041533067348328505
16	0.0001	0	2	0.8	0.09796529669653285
17	0.0001	0	2	0.8	0.021921895241195505
18	0.0001	0	2	0.8	0.020480037108063696
19	0.0001	0	2	0.8	0.35557431849566373
20	0.0001	0	2	0.8	0.021630167791789227
21	0.0001	0	2	0.8	0.027994290129704908
22	0.0001	0	2	0.8	0.028479712930592625
23	0.0001	0	2	0.8	0.12089535932649266
24	0.0001	0	2	0.8	0.011543296870182861
25	0.0001	0	2	0.8	0.0369718459519473
26	0.0001	0	2	0.8	0.024012458222833547
27	0.0001	0	2	0.8	0.017485018362375822
28	0.0001	0	2	0.8	0.041610649024898354
29	0.0001	0	2	0.8	0.01354411474683068
30	0.0001	0	2	0.8	0.013619664921001955
31	0.0001	0	2	0.8	0.04800466658039527
32	0.0001	0	2	0.8	0.010181082082404331
33	0.0001	0	2	0.8	0.014088336378335953
34	0.0001	0	2	0.8	0.0072260533713481645
35	0.0001	0	2	0.8	0.010077746805142273
36	0.0001	0	2	0.8	0.047950413145802236
37	0.0001	0	2	0.8	0.033398451859300786
38	0.0001	0	2	0.8	0.0451846987686374
39	0.0001	0	2	0.8	0.03243574235926975
40	0.0001	0	2	0.8	0.033499938960779796
41	0.0001	0	2	0.8	0.010736138466745615
42	0.0001	0	2	0.8	0.022373094714500687
43	0.0001	0	2	0.8	0.007056971537795934
44	0.0001	0	2	0.8	0.011761292849074711
45	0.0001	0	2	0.8	0.008324758454479955
46	0.0001	0	2	0.8	0.02408948229117827
47	0.0001	0	2	0.8	0.0073696772652593525
48	0.0001	0	2	0.8	0.008040860269896009
49	0.0001	0	2	0.8	0.008755573774264617
50	0.0001	0	2	0.8	0.01645987248894843
1	0.001	0	2	0.4	1.050183495608243
2	0.001	0	2	0.4	0.14215375239198857
3	0.001	0	2	0.4	0.060252574357119476
4	0.001	0	2	0.4	0.03881952092051506
5	0.001	0	2	0.4	0.027887294136665085
6	0.001	0	2	0.4	0.025640012527054005
7	0.001	0	2	0.4	1.6043064615943214
8	0.001	0	2	0.4	0.030479423092170194
9	0.001	0	2	0.4	0.014687866700643842
10	0.001	0	2	0.4	0.020690300281752238
11	0.001	0	2	0.4	0.016910814663225953
12	0.001	0	2	0.4	108.34631625088778
13	0.001	0	2	0.4	0.07006618272174489
14	0.001	0	2	0.4	0.029145202413201333
15	0.001	0	2	0.4	0.019389771128242667
16	0.001	0	2	0.4	0.02499680468304591
17	0.001	0	2	0.4	0.013549062728204511
18	0.001	0	2	0.4	0.04626683409918438
19	0.001	0	2	0.4	0.009330338866195895
20	0.001	0	2	0.4	0.009761256580664353
21	0.001	0	2	0.4	0.0065123671327124944
22	0.001	0	2	0.4	0.00775677560066635
23	0.001	0	2	0.4	0.007022261052307757
24	0.001	0	2	0.4	0.008752947740934111
25	0.001	0	2	0.4	0.06226553287018429
26	0.001	0	2	0.4	0.00518164228732613
27	0.001	0	2	0.4	0.008760241503742609
28	0.001	0	2	0.4	0.004774672521108931
29	0.001	0	2	0.4	0.007520043011754751
30	0.001	0	2	0.4	0.010219741934402423
31	0.001	0	2	0.4	0.0038578665942292324
32	0.001	0	2	0.4	0.0342701024629853
33	0.001	0	2	0.4	0.0052087493579496035
34	0.001	0	2	0.4	0.015106281587346034
35	0.001	0	2	0.4	0.0023628720315173267
36	0.001	0	2	0.4	0.002980366378853267
37	0.001	0	2	0.4	0.06333864378658208
38	0.001	0	2	0.4	0.0125924453985962
39	0.001	0	2	0.4	0.008305898012424057
40	0.001	0	2	0.4	0.007054426292465492
41	0.001	0	2	0.4	0.005182411271909421
42	0.001	0	2	0.4	0.004554896789010276
43	0.001	0	2	0.4	0.004177719303830103
44	0.001	0	2	0.4	0.0037317560181360353
45	0.001	0	2	0.4	0.0044479357586665585
46	0.001	0	2	0.4	0.01778707072477449
47	0.001	0	2	0.4	0.003514980524778366
48	0.001	0	2	0.4	0.004228619668124752
49	0.001	0	2	0.4	0.004192531608383764
50	0.001	0	2	0.4	0.0030473797285759992
1	0.001	0	2	0.8	0.2997136514295231
2	0.001	0	2	0.8	2.5865064490925183
3	0.001	0	2	0.8	0.2572523900053718
4	0.001	0	2	0.8	0.0504068558189002
5	0.001	0	2	0.8	0.03745049184018916
6	0.001	0	2	0.8	0.4581088971007954
7	0.001	0	2	0.8	0.019511635618453677
8	0.001	0	2	0.8	0.027089673991907728
9	0.001	0	2	0.8	0.3360369465567849
10	0.001	0	2	0.8	0.05612650933590802
11	0.001	0	2	0.8	0.02427231323989955
12	0.001	0	2	0.8	0.06933481496843424
13	0.001	0	2	0.8	0.12308583489873193
14	0.001	0	2	0.8	0.03710706460882317
15	0.001	0	2	0.8	0.1082079365849495
16	0.001	0	2	0.8	0.013234875080260363
17	0.001	0	2	0.8	0.01362090998075225
18	0.001	0	2	0.8	0.027694390172308143
19	0.001	0	2	0.8	0.03209318315440958
20	0.001	0	2	0.8	0.0160602569072084
21	0.001	0	2	0.8	0.011128827540034598
22	0.001	0	2	0.8	0.017177078263326123
23	0.001	0	2	0.8	0.00797300964424556
24	0.001	0	2	0.8	0.0310861640017141
25	0.001	0	2	0.8	0.006432577527382157
26	0.001	0	2	0.8	0.00436418079347773
27	0.001	0	2	0.8	0.018865456686101175
28	0.001	0	2	0.8	0.011896705051714723
29	0.001	0	2	0.8	0.006737714506347071
30	0.001	0	2	0.8	0.021946554563262246
31	0.001	0	2	0.8	0.011305101977830584
32	0.001	0	2	0.8	0.006849663399837233
33	0.001	0	2	0.8	0.00482392135838216
34	0.001	0	2	0.8	0.0468760074539618
35	0.001	0	2	0.8	0.006490034584633328
36	0.001	0	2	0.8	0.015087126957421954
37	0.001	0	2	0.8	0.01493742728436535
38	0.001	0	2	0.8	0.0071405093439600685
39	0.001	0	2	0.8	0.00838469931517135
40	0.001	0	2	0.8	0.013073797253045168
41	0.001	0	2	0.8	0.006306144840676676
42	0.001	0	2	0.8	0.007906407625837759
43	0.001	0	2	0.8	0.02544262344864282
44	0.001	0	2	0.8	0.012620483948425814
45	0.001	0	2	0.8	0.03057595860551704
46	0.001	0	2	0.8	0.009426082052629103
47	0.001	0	2	0.8	0.012156409448520703
48	0.001	0	2	0.8	0.005607343050227924
49	0.001	0	2	0.8	0.007432165496389974
50	0.001	0	2	0.8	0.005472161045128649
1	0.01	0	2	0.4	3.5149600722573022
2	0.01	0	2	0.4	0.5049128711223603
3	0.01	0	2	0.4	0.20948324664072557
4	0.01	0	2	0.4	0.1414573234590617
5	0.01	0	2	0.4	0.08680351186882365
6	0.01	0	2	0.4	0.2668790167028254
7	0.01	0	2	0.4	0.054915573718872936
8	0.01	0	2	0.4	0.04489594095132567
9	0.01	0	2	0.4	1.6630271210160128e+16
10	0.01	0	2	0.4	5948045535248980.0
11	0.01	0	2	0.4	3365034994281528.0
12	0.01	0	2	0.4	1951439238611242.0
13	0.01	0	2	0.4	606446263463265.8
14	0.01	0	2	0.4	299088133970031.7
15	0.01	0	2	0.4	223987519388504.44
16	0.01	0	2	0.4	1588371716399550.8
17	0.01	0	2	0.4	1602764879024500.2
18	0.01	0	2	0.4	382559683432224.56
19	0.01	0	2	0.4	8066630066301114.0
20	0.01	0	2	0.4	25251444195923.78
21	0.01	0	2	0.4	11471861708464.873
22	0.01	0	2	0.4	453689612340130.94
23	0.01	0	2	0.4	18363534698086.4
24	0.01	0	2	0.4	3737199813352.727
