1	0.0001	1	0.4	4.307897892865268
2	0.0001	1	0.4	1.2201588403094898
3	0.0001	1	0.4	0.37819812758402394
4	0.0001	1	0.4	0.20135297680442985
5	0.0001	1	0.4	0.12757503092288972
6	0.0001	1	0.4	0.09924035505814986
7	0.0001	1	0.4	0.16163276840340007
8	0.0001	1	0.4	0.06484764970161698
9	0.0001	1	0.4	0.04143305319276723
10	0.0001	1	0.4	0.025935944711620158
11	0.0001	1	0.4	4.762202401594682
12	0.0001	1	0.4	0.05897677310488441
13	0.0001	1	0.4	0.00888780780475248
14	0.0001	1	0.4	1.3458726687864824
15	0.0001	1	0.4	0.6465923542326147
16	0.0001	1	0.4	0.015764567205174402
17	0.0001	1	0.4	0.15480127321048218
18	0.0001	1	0.4	0.018964954872022977
19	0.0001	1	0.4	0.0034354045140472327
20	0.0001	1	0.4	0.0033517142503776336
21	0.0001	1	0.4	0.0049862783486870205
22	0.0001	1	0.4	0.0034712694161994893
23	0.0001	1	0.4	0.0032299919646571985
24	0.0001	1	0.4	0.0028876968490129168
25	0.0001	1	0.4	0.3994396854530681
26	0.0001	1	0.4	0.0471724580634724
27	0.0001	1	0.4	0.0586101042276079
28	0.0001	1	0.4	0.02130001021379774
29	0.0001	1	0.4	0.0026019130325452846
30	0.0001	1	0.4	0.0031332020393826745
31	0.0001	1	0.4	0.0021599057723175395
32	0.0001	1	0.4	0.016799546151675962
33	0.0001	1	0.4	0.05743550394069065
34	0.0001	1	0.4	0.04373610995032571
35	0.0001	1	0.4	0.002926175203174353
36	0.0001	1	0.4	0.003285984148864042
37	0.0001	1	0.4	0.010421649400483478
38	0.0001	1	0.4	0.0148377292196859
39	0.0001	1	0.4	0.0022389969788491728
40	0.0001	1	0.4	0.003417314335026524
41	0.0001	1	0.4	0.0018848437329076907
42	0.0001	1	0.4	0.002184370295567946
43	0.0001	1	0.4	0.0064589267173274
44	0.0001	1	0.4	0.10217691145159981
45	0.0001	1	0.4	0.002686437155882066
46	0.0001	1	0.4	0.00498963026329875
47	0.0001	1	0.4	0.0026431603441861543
48	0.0001	1	0.4	0.004788853295824744
49	0.0001	1	0.4	0.0018201860959048976
50	0.0001	1	0.4	0.007024139538407326
1	0.0001	1	0.8	3.6300991968675094
2	0.0001	1	0.8	1.078721495108171
3	0.0001	1	0.8	0.36603586782108655
4	0.0001	1	0.8	0.34368603933941233
5	0.0001	1	0.8	0.28739340820095755
6	0.0001	1	0.8	0.2639738169583407
7	0.0001	1	0.8	0.03944547738541256
8	0.0001	1	0.8	0.02616866264830936
9	0.0001	1	0.8	0.06857426965778524
